"Country","Engine","Thrust (vac.)","Stage","Cycle","Active","Status"
"    Japan","cryogenic engine  cryogenic engine LE-5","LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) ffLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fLE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) LE-5 — 102.9 kN (23,100 lb)----------LE-5A — 121.5 kN (27,300 lb)----------LE-5B — 144.9 kN (32,600 lb) fff","Upper stage","5 — 5A and 5B —  5 — 5A and 5B —  Gas generator5 — 5A and 5B —  5 — 5A and 5B —  Gas generator5 — 5A and 5B —  5 — 5A and 5B —  Gas generator5 — 5A and 5B —  5 — 5A and 5B —  Gas generatorExpander","1986 —  1986 —  present","In service"
"cryogenic engine  cryogenic engine LE-7","LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) fLE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) LE-7 — 1,078 kN (242,000 lb)----------LE-7A — 1,074 kN (241,000 lb) ff","Booster","Staged combustion","1994 —  1994 —  present","In service"
"    China","cryogenic engine  cryogenic engine YF-73","44.15 kN (9,930 lb) 44.15 kN (9,930 lb) f","Upper stage","Gas generator","1987-2000","Retired"
"cryogenic engine  cryogenic engine YF-75","78.45 kN (17,640 lb) 78.45 kN (17,640 lb) f","Upper stage","Gas generator","1994 —  1994 —  present","In service"
"cryogenic engine  cryogenic engine YF-75D","88.26 kN (19,840 lb) 88.26 kN (19,840 lb) f","Upper stage","Expander","2016 —  2016 —  present","In service"
"cryogenic engine  cryogenic engine YF-77","700 kN (160,000 lb) 700 kN (160,000 lb) f","Booster","Gas generator","2016 —  2016 —  present","In service"
"    India","cryogenic engine  cryogenic engine CE-7.5","73.5 kN (16,500 lb) 73.5 kN (16,500 lb) f","Upper stage","Staged combustion","2014 —  2014 —  present","In service"
"cryogenic engine  cryogenic engine CE-20","200 kN (45,000 lb) 200 kN (45,000 lb) f","Upper stage","Gas-generator","2017 —  2017 —  present","In service"
"semi-cryogenic engine  semi-cryogenic engine SCE-200","2,030 kN (460,000 lb) 2,030 kN (460,000 lb) f","Booster","Staged combustion","After 2022","Under development"
